fid,id,Mason ComboCode,Trial,Row,Column,DAS,MasonPlot#,612ExR_mean,612ExR_variance,612NDRE_mean,612NDRE_variance,612gNDVI_mean,612gNDVI_variance,612THRESH_mean,612THRESH_variance,612PLTCOUNT,6-12HA_mean
1267,143,25131501,2513,15,1,13,1501,713.002882,2888953.861,-0.029969778,0.000311775,0.044859651,0.002634391,0.067258431,0.062734735,51,0.94907593
1268,144,25131502,2513,15,2,13,1502,1081.766825,687200.7335,-0.038678829,0.000323597,0.028576567,0.001069751,0.0080241,0.007959714,18,0.532208086
1269,145,25131503,2513,15,3,13,1503,964.7066442,1118696.55,-0.039697323,0.000533396,0.044616246,0.00253967,0.054609191,0.051627027,52,0.947594831
1270,146,25131601,2513,16,1,13,1601,996.2525739,1351878.187,-0.029986509,0.000410379,0.042106658,0.001887662,0.0324887,0.031433185,44,0.89955528
1271,147,25131602,2513,16,2,13,1602,1134.821909,553958.4268,-0.035781474,0.000356889,0.0357947,0.001118406,0.007535072,0.007478295,31,0.740495024
1272,148,25131603,2513,16,3,13,1603,972.564408,1122648.778,-0.03317226,0.000512863,0.060762435,0.00344741,0.07244431,0.067196132,63,0.956714296
1273,149,25131701,2513,17,1,13,1701,757.5579447,1511460.848,-0.039292215,0.000327788,0.026942953,0.002299836,0.048746404,0.046370192,55,0.947398159
1274,150,25131702,2513,17,2,13,1702,833.7498028,1185919.838,-0.0371767,0.000345499,0.041694971,0.003287644,0.065424658,0.061144272,56,0.951769016
1275,151,25131703,2513,17,3,13,1703,967.5268038,1639481.317,-0.036672865,0.000429061,0.046231802,0.002462877,0.053476522,0.050616783,56,0.941221499
1276,152,25131801,2513,18,1,13,1801,513.1826605,1314766.764,-0.046026836,0.0002498,-0.007277139,0.002012034,0.043554532,0.041657535,59,0.954083958
1277,153,25131802,2513,18,2,13,1802,766.8379815,554709.2183,-0.04455214,0.000269806,0.011482152,0.00234684,0.040353953,0.038725512,70,0.948671211
1278,154,25131803,2513,18,3,13,1803,1108.253811,419504.5964,-0.041714817,0.000325839,0.01989392,0.001167853,0.003670328,0.003656857,19,0.581096105
1279,155,25131901,2513,19,1,13,1901,897.4971555,1815250.938,-0.0355813,0.000247158,0.050058449,0.00245442,0.070590814,0.065607751,50,0.947613058
1280,156,25131902,2513,19,2,13,1902,911.1067293,913382.0969,-0.035393656,0.000344225,0.050756365,0.003283385,0.070690459,0.065693318,56,0.943512814
1281,157,25131903,2513,19,3,13,1903,920.3923088,1409413.998,-0.03417072,0.000493385,0.051684242,0.002729961,0.059819228,0.056240888,49,0.943493556
1282,158,25132001,2513,20,1,13,2001,964.995442,1114827.565,-0.03308909,0.000432252,0.046923963,0.002739704,0.060289807,0.056654947,57,0.95747822
1283,159,25132002,2513,20,2,13,2002,795.115759,1572912.426,-0.029100551,0.000403115,0.058213059,0.003063968,0.079576905,0.073244421,49,0.935605577
1284,160,25132003,2513,20,3,13,2003,1013.736247,912518.1833,-0.029509488,0.000478198,0.046603856,0.001254235,0.025196505,0.024561641,42,0.908260727
1285,161,25132101,2513,21,1,13,2101,745.6537785,1612701.252,-0.021509072,0.000225703,0.058845288,0.002304447,0.078309458,0.072177087,58,0.96052056
1286,162,25132102,2513,21,2,13,2102,840.435368,1105600.107,-0.02035223,0.000246081,0.059813923,0.002395533,0.068325023,0.063656714,47,0.943420645
1287,163,25132103,2513,21,3,13,2103,951.8209752,962223.213,-0.016980286,0.000391602,0.067559256,0.002532928,0.074949988,0.069332487,64,0.959246906
1288,164,25132201,2513,22,1,13,2201,1086.126406,433100.2417,-0.040768674,0.000213382,0.030375953,0.0011192,0.01512992,0.014901005,27,0.742494668
1289,165,25132202,2513,22,2,13,2202,814.1885196,1168029.342,-0.032512872,0.000187049,0.047809004,0.001775139,0.059758336,0.056187278,50,0.930887419
1290,166,25132203,2513,22,3,13,2203,813.058602,1202692.425,-0.024424563,0.000323871,0.059412349,0.003047803,0.077854482,0.071793161,56,0.954450176
1291,167,25132301,2513,23,1,13,2301,878.9644579,1614060.331,-0.03831465,0.000402482,0.04942185,0.003397991,0.067654551,0.063077413,47,0.949656417
1292,168,25132302,2513,23,2,13,2302,798.5803159,1381303.484,-0.0350469,0.000299256,0.045971186,0.002212815,0.059906319,0.056317552,48,0.927093776
1293,169,25132303,2513,23,3,13,2303,801.3030572,957771.6314,-0.028723415,0.000293532,0.044829892,0.002329206,0.058431953,0.05501766,55,0.948726829
1294,170,25132401,2513,24,1,13,2401,648.7137186,1958908.197,-0.024891722,0.000306265,0.070088845,0.00408135,0.095131107,0.086081179,47,0.918313042
1295,171,25132402,2513,24,2,13,2402,688.4093837,1880964.095,-0.027413924,0.000377156,0.056117696,0.002221746,0.065363955,0.061091509,50,0.933778094
1296,172,25132403,2513,24,3,13,2403,888.6918055,1267764.399,-0.029162995,0.000373066,0.036728909,0.001153005,0.006769349,0.006723525,15,0.451289529
1297,1001,25140101,2514,1,1,13,101,535.1958078,962759.9773,-0.039948464,0.000317664,0.031758855,0.002699105,0.06877466,0.064044706,54,0.948129112
1298,1002,25140102,2514,1,2,13,102,618.3576103,1301111.424,-0.039967873,0.000287423,0.039803541,0.002493047,0.078457155,0.07230163,56,0.946869589
1299,1003,25140103,2514,1,3,13,103,940.1152795,848182.1578,-0.040667841,0.000282369,0.030157325,0.001335987,0.030838332,0.029887329,55,0.903375743
1300,1004,25140104,2514,1,4,13,104,889.9837901,1009616.244,-0.038380888,0.000292731,0.039597073,0.00270319,0.062993205,0.059025061,64,0.964529182
1301,1005,25140105,2514,1,5,13,105,805.769782,822576.545,-0.04255099,0.000270161,0.02977447,0.002426539,0.057284532,0.054003015,55,0.934725944
1302,1006,25140201,2514,2,1,13,201,786.4383943,1437220.312,-0.031287521,0.000347596,0.048294625,0.003533528,0.079917808,0.073530952,51,0.93186665
1303,1007,25140202,2514,2,2,13,202,886.9083956,846319.4097,-0.035738192,0.000278613,0.045825953,0.002883897,0.064754705,0.060561533,58,0.963328838
1304,1008,25140203,2514,2,3,13,203,1034.442263,756142.2293,-0.038114814,0.000310173,0.040198711,0.001750039,0.037611286,0.036196677,49,0.913182166
1305,1009,25140204,2514,2,4,13,204,890.5042244,1225251.8,-0.03287262,0.00035091,0.055099033,0.003419692,0.07423844,0.068727094,50,0.952900862
1306,1010,25140205,2514,2,5,13,205,770.9091932,1239387.592,-0.030818346,0.000275526,0.059374411,0.00298299,0.080507314,0.074025886,56,0.958861163
1307,1011,25140301,2514,3,1,13,301,602.6287835,816294.2858,-0.030819562,0.000697485,0.002282816,0.002453131,0.039972603,0.038374794,61,0.964510955
1308,1012,25140302,2514,3,2,13,302,785.373316,947107.9269,-0.033246945,0.000347141,0.024209,0.002146774,0.051350907,0.048713991,51,0.944460647
1309,1013,25140303,2514,3,3,13,303,1053.148239,1244313.628,-0.035485801,0.000670788,0.040012444,0.00241327,0.044650933,0.042657227,57,0.949056776
1310,1014,25140304,2514,3,4,13,304,1004.120005,1228364.064,-0.034094775,0.000724985,0.047969914,0.003110521,0.06396273,0.059871499,55,0.938920584
1311,1015,25140305,2514,3,5,13,305,1006.949092,681777.9391,-0.032767017,0.000434129,0.043841599,0.001930021,0.041597064,0.039866749,50,0.922811942
1312,1016,25140401,2514,4,1,13,401,940.762084,972711.4228,-0.03132564,0.000299085,0.03637987,0.002725056,0.055054671,0.052023654,47,0.932966392
1313,1017,25140402,2514,4,2,13,402,1013.25751,646667.7468,-0.03090335,0.000246729,0.042271805,0.002538242,0.054656037,0.051668754,57,0.944010061
1314,1018,25140403,2514,4,3,13,403,1173.314096,1050658.349,-0.026661426,0.000389692,0.05384425,0.002559861,0.051152086,0.04853555,54,0.949580751
1315,1019,25140404,2514,4,4,13,404,1026.260241,1538157.167,-0.021385051,0.000345012,0.062405919,0.002815355,0.072575342,0.067308162,59,0.950424671
1316,1020,25140405,2514,4,5,13,405,982.8402741,993189.4997,-0.018219645,0.000248622,0.062259411,0.002488229,0.076297412,0.070476117,50,0.923953264
1317,1021,25140501,2514,5,1,13,501,801.6682338,979338.552,-0.036590803,0.000265575,0.036900888,0.002766835,0.05525876,0.052205229,52,0.929624702
1318,1022,25140502,2514,5,2,13,502,984.4525308,865397.0377,-0.036099533,0.000229463,0.044083342,0.002204102,0.052070779,0.049359413,55,0.95713114
1319,1023,25140503,2514,5,3,13,503,1184.198455,1043866.625,-0.030299498,0.000267974,0.058584567,0.002529031,0.059155392,0.055656032,61,0.952281137
1320,1024,25140504,2514,5,4,13,504,1112.769137,1027556.123,-0.026673779,0.000251334,0.06065386,0.003019733,0.072718306,0.067430354,52,0.942987333
1321,1025,25140505,2514,5,5,13,505,1031.388142,926620.4205,-0.020389648,0.000264673,0.060619864,0.003213886,0.073976656,0.068504111,55,0.95421656
1322,1026,25140601,2514,6,1,13,601,96.71640256,972001.4447,-0.044890046,0.000334197,-0.010033781,0.003266285,0.062832246,0.058884355,59,0.947781869
1323,1027,25140602,2514,6,2,13,602,608.4666849,1054422.499,-0.039488894,0.000402199,0.022525504,0.002780239,0.061820373,0.057998615,58,0.944044473
1324,1028,25140603,2514,6,3,13,603,1080.348093,1209377.698,-0.03343782,0.000516688,0.047043063,0.002802876,0.055589041,0.0524989,61,0.960302561
1325,1029,25140604,2514,6,4,13,604,1037.599534,1342138.193,-0.029944511,0.000364616,0.051796302,0.002532185,0.064235017,0.060108879,58,0.944591269
1326,1030,25140605,2514,6,5,13,605,924.7738014,1109830.933,-0.024400984,0.000257463,0.055594897,0.002829045,0.075987509,0.070213407,54,0.962506607
1327,2001,25140701,2514,7,1,13,701,1121.658226,727193.7851,-0.040525287,0.00043285,0.031726885,0.001530464,0.029249856,0.028394302,51,0.913241593
1328,2002,25140702,2514,7,2,13,702,1094.459617,1097493.732,-0.036839465,0.000217155,0.045651172,0.002248144,0.0569934,0.053745152,65,0.964729685
1329,2003,25140703,2514,7,3,13,703,1319.040839,1020207.522,-0.030549319,0.000395167,0.050789551,0.002483051,0.03860274,0.037112568,51,0.908247517
1330,2004,25140704,2514,7,4,13,704,1167.120148,1197181.539,-0.028812859,0.00031304,0.05271287,0.002457316,0.052712329,0.049933739,65,0.96389056
1331,2005,25140705,2514,7,5,13,705,1070.670335,900321.8982,-0.030389515,0.00029692,0.05380277,0.00266494,0.06011453,0.056500773,51,0.937539869
1332,2006,25140801,2514,8,1,13,801,963.7079802,1305234.543,-0.035764808,0.000481345,0.052983301,0.002571334,0.067196274,0.062680935,65,0.949637272
1333,2007,25140802,2514,8,2,13,802,1043.334544,916610.2411,-0.034183072,0.000280376,0.056583723,0.002809994,0.068118324,0.063478218,52,0.938665403
1334,2008,25140803,2514,8,3,13,803,1083.35437,1152687.266,-0.032539683,0.000377233,0.05875736,0.002758221,0.069712658,0.064852803,55,0.950296182
1335,2009,25140804,2514,8,4,13,804,1021.207744,973705.4274,-0.030602484,0.000327758,0.051692023,0.002611332,0.061522019,0.05773706,63,0.962888703
1336,2010,25140805,2514,8,5,13,805,850.3791218,800199.0973,-0.028952539,0.000263244,0.039765574,0.001983997,0.047059468,0.044844875,63,0.928165215
1337,2011,25140901,2514,9,1,13,901,983.0933627,961042.3503,-0.036557068,0.00026705,0.053747851,0.002843998,0.073883256,0.06842452,52,0.932778011
1338,2012,25140902,2514,9,2,13,902,1105.127041,921792.9465,-0.034553085,0.000246593,0.056339467,0.002446711,0.060758037,0.057066498,62,0.960829703
1339,2013,25140903,2514,9,3,13,903,1116.497696,1227235.83,-0.031352091,0.000282302,0.055972668,0.002394144,0.052634463,0.049864076,56,0.948362284
1340,2014,25140904,2514,9,4,13,904,922.104671,1153261.915,-0.025700207,0.000285501,0.053277463,0.002731823,0.066135174,0.061761313,60,0.950642486
1341,2015,25140905,2514,9,5,13,905,444.6701482,983935.3068,-0.016852963,0.000259588,0.028833521,0.002388394,0.063046278,0.059071445,54,0.944954797
1342,2016,25141001,2514,10,1,13,1001,1077.22899,800545.8025,-0.034037365,0.000247254,0.056943445,0.002999757,0.07502192,0.069393632,49,0.907788491
1343,2017,25141002,2514,10,2,13,1002,1116.124016,1214477.663,-0.032672382,0.00031886,0.064432188,0.003258742,0.082739726,0.075893864,47,0.933912917
1344,2018,25141003,2514,10,3,13,1003,1201.140063,965316.4587,-0.031116688,0.000295213,0.057915365,0.002821479,0.059969317,0.056372998,58,0.946126228
1345,2019,25141004,2514,10,4,13,1004,1110.479771,811319.142,-0.028603744,0.000219986,0.053408678,0.00248052,0.060616025,0.056941723,51,0.936111263
1346,2020,25141005,2514,10,5,13,1005,959.109059,1049153.423,-0.0236518,0.000299223,0.054816602,0.002495725,0.063481622,0.059451705,50,0.940924501
1347,2021,25141101,2514,11,1,13,1101,1145.823261,872085.2306,-0.037892057,0.000295579,0.053080993,0.002390548,0.058536719,0.055110172,51,0.928657358
1348,2022,25141102,2514,11,2,13,1102,1069.168236,1282210.687,-0.034908355,0.000251172,0.053397425,0.002652763,0.071381597,0.066286265,57,0.962891408
1349,2023,25141103,2514,11,3,13,1103,1144.80514,1231961.478,-0.033201141,0.000271938,0.047681384,0.002338239,0.053587573,0.050715945,61,0.946719892
1350,2024,25141104,2514,11,4,13,1104,1081.37105,1172619.164,-0.028931463,0.000209586,0.052592528,0.002833036,0.065607451,0.061303113,54,0.956803062
1351,2025,25141105,2514,11,5,13,1105,984.1775972,1194788.317,-0.029701799,0.000299611,0.050652,0.002684972,0.065456139,0.061171633,48,0.943569554
1352,2026,25141201,2514,12,1,13,1201,1179.451936,853485.3602,-0.032831141,0.000577299,0.066281875,0.002981832,0.072084167,0.06688804,54,0.962178517
1353,2027,25141202,2514,12,2,13,1202,1064.007992,1251498.568,-0.033344259,0.000307435,0.059932745,0.002581494,0.074032483,0.068551675,60,0.964769351
1354,2028,25141203,2514,12,3,13,1203,1168.41721,906139.9096,-0.030575092,0.000493126,0.060062968,0.002829289,0.066549817,0.062120938,57,0.944827209
1355,2029,25141204,2514,12,4,13,1204,990.2413787,1227730.417,-0.02803344,0.000430169,0.060883,0.00286994,0.080824957,0.074292283,52,0.94991525
1356,2030,25141205,2514,12,5,13,1205,1042.339364,891700.164,-0.02913461,0.000371132,0.058476413,0.002832922,0.066191781,0.061810429,54,0.932874041
1357,3001,25141301,2514,13,1,13,1301,917.5429573,952208.8736,-0.033532035,0.000675866,0.056543829,0.002663649,0.07279599,0.067496734,55,0.947015401
1358,3002,25141302,2514,13,2,13,1302,1053.723135,1019352.998,-0.038009878,0.000424635,0.052991143,0.002650042,0.060679944,0.056997888,55,0.961907192
1359,3003,25141303,2514,13,3,13,1303,1029.669962,1808579.792,-0.037343587,0.000411464,0.059471336,0.003139041,0.07830137,0.072170265,50,0.925711265
1360,3004,25141304,2514,13,4,13,1304,1015.836674,1228075.815,-0.035534529,0.000293218,0.052756202,0.002609778,0.06139726,0.057627637,51,0.948329597
1361,3005,25141305,2514,13,5,13,1305,928.1648551,1097782.035,-0.033425682,0.000248188,0.055958655,0.003040313,0.072097737,0.066899654,56,0.937992126
1362,3006,25141401,2514,14,1,13,1401,798.5172106,824276.8602,-0.042772733,0.000268414,0.034577195,0.002486893,0.05055872,0.048002536,58,0.93990814
1363,3007,25141402,2514,14,2,13,1402,854.6879679,1156195.202,-0.043271786,0.000438734,0.046420236,0.003365756,0.071146786,0.066084921,54,0.949726577
1364,3008,25141403,2514,14,3,13,1403,987.8029871,1355083.122,-0.043209934,0.000487167,0.045494587,0.003282451,0.05714364,0.053878245,44,0.912934915
1365,3009,25141404,2514,14,4,13,1404,967.1352559,977701.8583,-0.038402885,0.000288722,0.050462437,0.003004887,0.063067014,0.059089566,56,0.952466874
1366,3010,25141405,2514,14,5,13,1405,926.5343013,1139441.34,-0.036953872,0.000296257,0.046950309,0.002694206,0.058406158,0.054994879,56,0.941001713
1367,3011,25141501,2514,15,1,13,1501,392.9451855,834335.3755,-0.051427147,0.000345089,0.005098354,0.003200436,0.056594987,0.053391994,59,0.946943462
1368,3012,25141502,2514,15,2,13,1502,773.2998904,1046790.089,-0.042246056,0.000587516,0.035422854,0.002894947,0.060003288,0.056402893,58,0.949218964
1369,3013,25141503,2514,15,3,13,1503,966.9870971,860563.0433,-0.037771843,0.000673079,0.04593063,0.00296859,0.054925488,0.051908678,65,0.957697705
1370,3014,25141504,2514,15,4,13,1504,898.5085166,1132454.689,-0.031029612,0.000466957,0.054539895,0.003119981,0.073688536,0.068258536,54,0.944260144
1371,3015,25141505,2514,15,5,13,1505,891.9952109,1397976.476,-0.029074335,0.000244709,0.046649847,0.003119326,0.058272376,0.054876706,56,0.942894118
1372,3016,25141601,2514,16,1,13,1601,867.016828,1095113.079,-0.035032323,0.000304078,0.050196855,0.003896598,0.076358256,0.070527673,58,0.95694652
1373,3017,25141602,2514,16,2,13,1602,988.3999837,1652715.371,-0.038973626,0.000752375,0.05162906,0.002914137,0.063017152,0.05904599,56,0.958640929
1374,3018,25141603,2514,16,3,13,1603,1006.663641,1321570.514,-0.038033986,0.000824437,0.051188352,0.003204578,0.061443638,0.057668317,53,0.934780627
1375,3019,25141604,2514,16,4,13,1604,934.3548166,749888.8711,-0.033283984,0.000399403,0.045962919,0.002690643,0.052868145,0.050073104,56,0.954832124
1376,3020,25141605,2514,16,5,13,1605,903.3860666,1023184.006,-0.030399218,0.000278776,0.041608005,0.00226735,0.045750918,0.043657771,61,0.943335703
1377,3021,25141701,2514,17,1,13,1701,1009.244818,476008.0732,-0.035698745,0.000348858,0.043972719,0.00258981,0.043651011,0.0417456,54,0.931336809
1378,3022,25141702,2514,17,2,13,1702,935.0410006,997121.376,-0.040101344,0.000318429,0.045429791,0.002530873,0.055949804,0.052819424,64,0.960449094
1379,3023,25141703,2514,17,3,13,1703,905.1739118,1472793.368,-0.038157779,0.000413331,0.050744453,0.00309792,0.067222055,0.06270325,61,0.950607833
1380,3024,25141704,2514,17,4,13,1704,910.5234565,753588.7719,-0.037452685,0.000254981,0.036299311,0.002409255,0.043191099,0.041325628,59,0.953829609
1381,3025,25141705,2514,17,5,13,1705,855.9422356,739315.5905,-0.038656868,0.000230735,0.026036262,0.002418757,0.038712329,0.037213684,48,0.900147646
1382,3026,25141801,2514,18,1,13,1801,932.4949913,789309.3312,-0.036446724,0.00024407,0.049052972,0.002184207,0.056030467,0.052891054,63,0.952991141
1383,3027,25141802,2514,18,2,13,1802,975.687578,747364.4066,-0.037094844,0.000387397,0.043362969,0.001735691,0.041424658,0.039708655,63,0.960010936
1384,3028,25141803,2514,18,3,13,1803,967.6041749,1045353.352,-0.034497771,0.000510421,0.043815222,0.002267914,0.044460881,0.042484111,64,0.945140066
1385,3029,25141804,2514,18,4,13,1804,771.4424296,661217.6215,-0.037464919,0.000269715,0.022299241,0.002358534,0.047283785,0.045048029,63,0.961739669
1386,3030,25141805,2514,18,5,13,1805,659.8770181,617646.8141,-0.044742683,0.000219686,-0.009738194,0.001944212,0.028933092,0.028095968,44,0.752656424
1387,4001,25141901,2514,19,1,13,1901,1025.683457,917729.284,-0.032121121,0.000277321,0.054910469,0.002223008,0.061808219,0.057987963,57,0.946178942
1388,4002,25141902,2514,19,2,13,1902,1139.56283,921718.1059,-0.03457524,0.000354453,0.05044002,0.002274448,0.047373757,0.045129484,55,0.944847447
1389,4003,25141903,2514,19,3,13,1903,1064.817673,1281475.742,-0.033638642,0.000325057,0.053793069,0.002747263,0.063046278,0.059071445,56,0.947821174
1390,4004,25141904,2514,19,4,13,1904,1147.596291,648858.4388,-0.032332842,0.000216896,0.051688171,0.002423236,0.05240378,0.049657624,62,0.961431201
1391,4005,25141905,2514,19,5,13,1905,1072.876923,893846.6663,-0.035270598,0.000222121,0.047047036,0.002431597,0.053371325,0.050522827,65,0.945864168
1392,4006,25142001,2514,20,1,13,2001,824.5319213,1248096.418,-0.030863329,0.00030308,0.04414861,0.002634843,0.070686868,0.065690235,55,0.948475404
1393,4007,25142002,2514,20,2,13,2002,855.1675756,1068839.998,-0.032667131,0.000244776,0.032696376,0.002920512,0.06322768,0.05922994,55,0.949240892
