fid,id,Trial,Row,Column,Combocode,MasonPlot#,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,612PLTCOUNT,6-12HA_mean,,NDRE_mean,NDRE_Var
765,169,2507,23,3,25072303,2303,25,12.48544778,201.6987187,751.636594,2679546.873,0.224550372,0.019757891,0.08323495,0.011245321,-0.026385616,0.001164509,0.221374255,0.172367694,0.487878677,16,,,
766,170,2507,24,1,25072401,2401,25,12.19193632,175.8669598,205.5057086,3080542.718,0.258302771,0.022151833,0.102577619,0.015767658,-0.007913272,0.001209458,0.27741459,0.200455735,0.781943786,38,,,
767,171,2507,24,2,25072402,2402,25,12.93186044,223.7917586,225.5186262,3475786.538,0.260366846,0.023600392,0.105151639,0.016041149,-0.01222845,0.001287345,0.267909876,0.196134175,0.524040389,17,,,
768,172,2507,24,3,25072403,2403,25,12.35811347,162.7191642,398.927617,2194293.286,0.247036942,0.020173876,0.096478405,0.01250601,-0.018503951,0.001190098,0.242843472,0.18387052,0.661290029,23,,,
769,101,2508,1,1,25080101,101,25,10.41559081,140.014921,713.4642674,1532599.975,0.205640727,0.017003409,0.062647881,0.011515656,-0.032073403,0.001031038,0.180032823,0.147621005,0.821914812,40,,,
770,102,2508,1,2,25080102,102,25,12.02898471,158.5461507,659.3115746,1885039.855,0.225085035,0.019884101,0.080798888,0.012931452,-0.023292823,0.001086446,0.232725384,0.178564279,0.712460355,29,,,
771,103,2508,1,3,25080103,103,25,12.2995679,182.7678317,660.8184216,2047349.856,0.213340956,0.020368759,0.068052804,0.012439481,-0.019015956,0.000891163,0.211125089,0.166551286,0.637823551,21,,,
772,104,2508,1,4,25080104,104,25,12.58407176,183.3114146,683.7456951,2135387.329,0.193297784,0.019319251,0.047945109,0.011550345,-0.017508998,0.001113221,0.185182146,0.150889719,0.76300873,28,,,
773,105,2508,2,1,25080201,201,25,11.60901207,151.7445594,917.9458954,2788285.81,0.220317298,0.01778721,0.082869727,0.011036275,-0.027256059,0.001103314,0.212169298,0.167153487,0.798016806,39,,,
774,106,2508,2,2,25080202,202,25,8.469587572,84.36613011,1193.698075,1968385.201,0.18264638,0.011617436,0.051074205,0.007904053,-0.031201164,0.000765655,0.11497648,0.101756889,0.920494313,42,,,
775,107,2508,2,3,25080203,203,25,10.54922181,138.9998407,767.9885991,2046427.262,0.219401334,0.018163525,0.077934877,0.011915346,-0.010776626,0.000900736,0.189228371,0.153420994,0.731637079,29,,,
776,108,2508,2,4,25080204,204,25,10.72082079,122.4747813,452.2891984,1959514.27,0.235550223,0.020258145,0.085838354,0.014003565,0.004422138,0.001254973,0.237209302,0.180941049,0.778956385,43,,,
777,109,2508,3,1,25080301,301,25,9.426184225,128.2150687,1295.058774,2044069.183,0.193471884,0.016433832,0.066282207,0.010719095,-0.036429145,0.001428243,0.161962586,0.135730707,0.879440768,40,,,
778,110,2508,3,2,25080302,302,25,10.91127157,158.0210105,1085.405399,2405067.286,0.215382705,0.019308591,0.082586262,0.01206753,-0.029760248,0.001351719,0.215831077,0.169248023,0.867281476,61,,,
779,111,2508,3,3,25080303,303,25,10.69802183,170.5240107,1053.401756,2243707.786,0.214405335,0.018881245,0.08122153,0.011222768,-0.023880532,0.000864419,0.208350434,0.16494053,0.794265612,31,,,
780,112,2508,3,4,25080304,304,25,10.37313678,167.6306729,1037.614331,2351498.051,0.211749566,0.019813603,0.078490522,0.012080539,-0.019854555,0.000922878,0.200694691,0.160416332,0.747926729,28,,,
781,113,2508,4,1,25080401,401,25,9.830720403,168.8504656,1140.461922,2902057.618,0.213591897,0.01959761,0.084450479,0.012552501,-0.0301497,0.001219983,0.209964705,0.165879528,0.622468879,24,,,
782,114,2508,4,2,25080402,402,25,8.427242888,137.5712381,1320.228561,2623968.361,0.191418462,0.014820258,0.065882646,0.009502721,-0.032278801,0.000890916,0.161952954,0.135724195,0.889741533,39,,,
783,115,2508,4,3,25080403,403,25,11.2662929,208.1830741,885.3922336,2605207.822,0.249457778,0.026345215,0.115106601,0.017658865,-0.012567032,0.001305016,0.271926706,0.197982573,0.497584805,17,,,
784,116,2508,4,4,25080404,404,25,10.95340884,203.8601897,840.7397241,2577335.285,0.216940914,0.019115122,0.077711639,0.011642095,-0.019832467,0.001066995,0.209619173,0.165678975,0.623318631,20,,,
785,117,2508,5,1,25080501,501,25,10.20165769,141.5526268,1072.831042,3086494.957,0.211218197,0.017680865,0.079602524,0.011123388,-0.030993507,0.001055995,0.21065733,0.166280819,0.842631915,43,,,
786,118,2508,5,2,25080502,502,25,10.31038727,120.2643697,1082.271092,2956818.148,0.214278654,0.018556313,0.082999607,0.011817258,-0.027148663,0.000965054,0.207909419,0.164683093,0.766045096,31,,,
787,119,2508,5,3,25080503,503,25,9.4982769,124.4661778,1158.418167,2105616.153,0.19445461,0.014973133,0.063549017,0.009091673,-0.029018421,0.000682456,0.16314753,0.136530414,0.697049228,28,,,
788,120,2508,5,4,25080504,504,25,10.18575453,153.8163391,999.3786586,2044283.113,0.208769323,0.017779409,0.074485626,0.010676214,-0.024764091,0.000992216,0.194206625,0.156490412,0.763228405,32,,,
789,121,2508,6,1,25080601,601,25,9.791414901,147.5874697,1083.542529,2743166.615,0.202667588,0.016224711,0.069441555,0.009909827,-0.03217278,0.000853508,0.178892686,0.146890093,0.818377354,31,,,
790,122,2508,6,2,25080602,602,25,11.36258957,193.4226287,905.001816,3388077.906,0.21995931,0.019439349,0.081843559,0.011575288,-0.026085892,0.000875114,0.214211476,0.16832492,0.729503117,31,,,
791,123,2508,6,3,25080603,603,25,10.36805688,179.0209405,920.2760945,2481429.952,0.228821386,0.020591618,0.092749757,0.012735149,-0.017088661,0.000857776,0.228086968,0.176063303,0.475102978,15,,,
792,124,2508,6,4,25080604,604,25,12.22214624,274.84271,806.2285143,2811378.933,0.233776659,0.022955621,0.09466642,0.01358507,-0.015513278,0.001003834,0.236753563,0.180701313,0.666897532,25,,,
793,125,2508,7,1,25080701,701,25,9.702138716,102.0884748,1128.348709,1706929.574,0.166088992,0.014094526,0.032823874,0.00884937,-0.038714376,0.001232618,0.142189038,0.121971316,0.874792658,40,,,
794,126,2508,7,2,25080702,702,25,11.95312073,141.2031522,912.7073028,2339567.676,0.196630512,0.021045517,0.057796018,0.013085653,-0.030330168,0.001316029,0.200754882,0.160452359,0.754711822,31,,,
795,127,2508,7,3,25080703,703,25,10.98834856,155.2995196,937.1676493,2044340.373,0.180676571,0.016088156,0.041048405,0.009225689,-0.037020627,0.00067182,0.155243149,0.131142713,0.827613232,32,,,
796,128,2508,7,4,25080704,704,25,10.80716299,129.0636374,906.3553585,1887432.379,0.197032884,0.016100734,0.05794721,0.009595692,-0.036558327,0.001082407,0.172891187,0.142999825,0.788414567,31,,,
797,129,2508,8,1,25080801,801,25,10.75914784,118.0287101,907.5116989,1931117.062,0.146671021,0.014703421,0.006436467,0.008509748,-0.046320874,0.001285933,0.13258218,0.115004146,0.912148,47,,,
798,130,2508,8,2,25080802,802,25,13.30916354,216.0079285,521.609232,2836245.073,0.170826732,0.022498431,0.019571575,0.012483204,-0.041202712,0.001589248,0.192601308,0.155506044,0.677207692,23,,,
799,131,2508,8,3,25080803,803,25,13.08011594,228.6308996,554.3154052,2549081.478,0.194156483,0.022013804,0.043889364,0.012397911,-0.031812142,0.001117108,0.216777863,0.169785221,0.509724577,18,,,
800,132,2508,8,4,25080804,804,25,12.42180834,182.7462381,793.5583255,2367668.065,0.225821661,0.021899108,0.085551736,0.013250234,-0.01603862,0.001489611,0.235231375,0.179897575,0.599908867,29,,,
801,133,2508,9,1,25080901,901,25,9.77501914,162.9549617,1142.839839,3604076.389,0.209328364,0.020205742,0.080095044,0.012496918,-0.030883127,0.001370269,0.196078968,0.157632006,0.636204571,21,,,
802,134,2508,9,2,25080902,902,25,8.440025166,107.0917678,1359.137998,3340779.58,0.197398273,0.01568104,0.072867326,0.010186067,-0.030114953,0.001198474,0.164373444,0.137354815,0.862803711,38,,,
803,135,2508,9,3,25080903,903,25,10.46777149,160.8012626,1043.117839,2795534.648,0.226042475,0.02283132,0.094465496,0.014810666,-0.019392259,0.001196442,0.229195723,0.176665044,0.413025647,13,,,
804,136,2508,9,4,25080904,904,25,11.4433841,242.6380883,952.7344836,2607613.47,0.21983261,0.02155035,0.084805366,0.012940043,-0.019192274,0.001431463,0.215143146,0.168856573,0.569212824,21,,,
805,137,2508,10,1,25081001,1001,25,9.957131914,187.8877777,943.95804,2810134.983,0.227974432,0.021971632,0.092986953,0.01400813,-0.028179044,0.001165624,0.227362259,0.175668662,0.545510881,22,,,
806,138,2508,10,2,25081002,1002,25,11.41054042,257.7408483,826.2169288,2971667.619,0.235168076,0.022081309,0.096663998,0.013392724,-0.025154375,0.001074376,0.241302921,0.183075821,0.792165655,40,,,
807,139,2508,10,3,25081003,1003,25,10.93317109,243.6992882,875.2208359,2510694.939,0.23031714,0.020562249,0.092356847,0.0122005,-0.02524831,0.000736309,0.234366028,0.179438593,0.364695161,11,,,
808,140,2508,10,4,25081004,1004,25,10.97980848,195.397513,871.5705608,2950060.172,0.239883191,0.022130021,0.10293423,0.014400442,-0.020648739,0.00099242,0.252284542,0.188637052,0.671284313,31,,,
809,141,2508,11,1,25081101,1101,25,9.602374374,190.5334714,1052.041842,2586797.131,0.214152144,0.019214887,0.082437161,0.012257879,-0.033298791,0.001261438,0.201055885,0.160632416,0.681004629,30,,,
810,142,2508,11,2,25081102,1102,25,9.230645117,169.8999847,1101.444789,2453378.795,0.210096796,0.017559097,0.078853912,0.011226313,-0.032249183,0.001072187,0.19022616,0.154040168,0.881520907,45,,,
811,143,2508,11,3,25081103,1103,25,10.01662883,200.0450699,975.5950441,2314073.383,0.23249572,0.021073952,0.099158103,0.01378102,-0.021257422,0.000904035,0.230314799,0.177269892,0.553096861,18,,,
812,144,2508,11,4,25081104,1104,25,11.66416808,256.8451969,859.699606,3016050.192,0.239202646,0.023202781,0.102264245,0.014206003,-0.019896178,0.000899338,0.250834382,0.187916495,0.695767871,26,,,
813,145,2508,12,1,25081201,1201,25,10.73063881,176.7901661,794.7755309,2020476.568,0.225266535,0.021278714,0.08636818,0.014078234,-0.025905478,0.001221567,0.241413257,0.183132897,0.610608822,27,,,
814,146,2508,12,2,25081202,1202,25,10.99384641,177.3213438,778.9625591,2147773.816,0.253447004,0.026076393,0.115760015,0.018471507,-0.01522416,0.001437501,0.278415928,0.200900499,0.553670051,22,,,
815,147,2508,12,3,25081203,1203,25,9.654120736,156.4251034,860.5208293,1736280.747,0.23153035,0.020144868,0.094736325,0.013716411,-0.016754333,0.001162069,0.246751826,0.185865362,0.51357066,18,,,
816,148,2508,12,4,25081204,1204,25,11.24459644,215.9698853,775.2647444,2255813.857,0.226804789,0.020986184,0.086643645,0.013191903,-0.019346463,0.0013183,0.225225718,0.174499094,0.614249002,26,,,
817,149,2508,13,1,25081301,1301,25,7.270805415,96.00816313,1095.702344,1481280.553,0.182781447,0.01374652,0.050580498,0.00932809,-0.029995975,0.000989548,0.130698756,0.113616591,0.883926944,40,,,
818,150,2508,13,2,25081302,1302,25,10.23587822,154.3102832,796.8446044,2300404.852,0.227625299,0.020885364,0.08857362,0.013480304,-0.018169175,0.001234506,0.22469021,0.174204519,0.753722774,36,,,
819,151,2508,13,3,25081303,1303,25,8.25721555,121.5868372,979.6860722,1760271.957,0.20948437,0.015820148,0.074145609,0.010217573,-0.021982502,0.000907436,0.187617979,0.152417473,0.690831207,31,,,
820,152,2508,13,4,25081304,1304,25,10.64748674,182.7842833,756.4714161,2525367.866,0.229412045,0.02175624,0.088660597,0.013993118,-0.02237622,0.001217174,0.237050812,0.180857725,0.737559695,31,,,
821,153,2508,14,1,25081401,1401,25,9.528565568,108.204223,843.7306002,2232815.2,0.187079326,0.018460675,0.047874871,0.012710812,-0.034848986,0.001242898,0.185997539,0.151402454,0.782546886,39,,,
822,154,2508,14,2,25081402,1402,25,10.10248413,150.4406351,697.8673669,2678972.884,0.186110075,0.020314404,0.041752418,0.013365983,-0.032857759,0.001230409,0.189264609,0.153443517,0.736516905,30,,,
823,155,2508,14,3,25081403,1403,25,12.29145014,247.9377033,537.6205459,3018054.093,0.236175647,0.027482017,0.088643681,0.017178565,-0.020342302,0.001190447,0.262950604,0.193807584,0.544602822,20,,,
824,156,2508,14,4,25081404,1404,25,11.02688216,226.0365514,727.2003831,2721040.056,0.22867846,0.02287921,0.087085789,0.013887551,-0.022517404,0.001302567,0.2331337,0.178782378,0.564268008,23,,,
825,157,2508,15,1,25081501,1501,25,10.97261661,176.9989219,795.0688169,2753047.17,0.218070971,0.023596303,0.078284451,0.015260689,-0.032104042,0.001339652,0.242565996,0.183727734,0.677882687,27,,,
826,158,2508,15,2,25081502,1502,25,11.13237788,213.9159042,755.2532082,3179421.288,0.204235015,0.022838919,0.062207052,0.014207796,-0.034788758,0.001207752,0.211120836,0.166548829,0.778857195,31,,,
827,159,2508,15,3,25081503,1503,25,9.966914579,186.9049537,793.260265,2466436.608,0.204431258,0.020421183,0.063737952,0.012550523,-0.029791472,0.000934869,0.19017281,0.154007112,0.709031259,27,,,
828,160,2508,15,4,25081504,1504,25,10.80658042,185.7488756,638.6709955,2446622.096,0.230575927,0.022198859,0.086919426,0.013870149,-0.022601046,0.001355314,0.227087493,0.175518763,0.707478901,26,,,
829,161,2508,16,1,25081601,1601,25,12.81534379,269.1065899,759.7490984,3286401.959,0.253506891,0.02498602,0.115002072,0.015795758,-0.023276996,0.001811942,0.287559167,0.204868893,0.848761551,62,,,
830,162,2508,16,2,25081602,1602,25,8.980086983,128.9255041,1103.280139,2334604.779,0.219035242,0.020028648,0.088558798,0.014212262,-0.027573337,0.001556845,0.199294291,0.159576077,0.819328497,44,,,
831,163,2508,16,3,25081603,1603,25,9.952082707,171.0760071,915.7319205,2180920.345,0.221636615,0.019413193,0.084630607,0.012575706,-0.025638337,0.000968416,0.195744332,0.157428488,0.581015565,24,,,
832,164,2508,16,4,25081604,1604,25,9.818818381,158.1597881,664.8287088,2061934.283,0.233793445,0.018932667,0.091439915,0.012264578,-0.022497609,0.000990293,0.20916302,0.165413851,0.820912388,36,,,
833,165,2508,17,1,25081701,1701,25,10.376135,219.5864789,946.8826934,2877240.822,0.226733897,0.022242334,0.092651909,0.014607099,-0.026428529,0.001386448,0.229597418,0.176882444,0.718409973,32,,,
834,166,2508,17,2,25081702,1702,25,9.121576888,144.1264387,1067.818674,2410082.268,0.220606524,0.018667224,0.089168529,0.012608041,-0.024707418,0.001253041,0.209613438,0.165675645,0.939417136,67,,,
835,167,2508,17,3,25081703,1703,25,8.334327297,126.1553643,1043.943903,1813679.09,0.22368888,0.017341096,0.091785157,0.012025915,-0.020236536,0.001130758,0.216228046,0.169473478,0.785886127,42,,,
836,168,2508,17,4,25081704,1704,25,12.08478517,291.6294934,619.7749096,3347158.151,0.255729754,0.024044982,0.113302105,0.015106165,-0.016214327,0.001305675,0.274649236,0.199217033,0.878248824,62,,,
837,169,2508,18,1,25081801,1801,25,9.783811868,123.6971511,841.5296255,2844905.433,0.207824146,0.019198199,0.069339574,0.013311756,-0.020958671,0.001286191,0.196089691,0.157638524,0.796763082,30,,,
838,170,2508,18,2,25081802,1802,25,10.9560674,174.6429435,721.5747347,3469515.213,0.213135718,0.019475302,0.070955868,0.012572502,-0.01415492,0.001217338,0.203386585,0.162020482,0.706714296,30,,,
839,171,2508,18,3,25081803,1803,25,9.184682713,132.1752468,799.8831898,2119866.902,0.212559696,0.019635161,0.073167511,0.013635463,-0.013781651,0.001026099,0.189989059,0.153893217,0.78979696,31,,,
840,172,2508,18,4,25081804,1804,25,11.8974366,267.0981449,625.6586495,2820222.683,0.24318,0.022546815,0.099847214,0.013943753,-0.015324327,0.001068818,0.248652641,0.186824505,0.66917581,29,,,
841,173,2508,19,1,25081901,1901,25,9.888262808,199.2789341,366.037862,2203688.565,0.213079414,0.017636196,0.059683301,0.010721396,-0.026529226,0.000985336,0.195711042,0.15740823,0.902985347,48,,,
842,174,2508,19,2,25081902,1902,25,8.703397713,134.8223515,520.1477981,1773224.351,0.198683959,0.015362769,0.048395199,0.009665997,-0.026215239,0.000764116,0.161651256,0.135520127,0.803685342,36,,,
843,175,2508,19,3,25081903,1903,25,9.578124145,178.2104813,611.4210829,1776866.035,0.210818577,0.01554652,0.064016269,0.009452649,-0.020626457,0.000773044,0.177276456,0.145849514,0.78868516,35,,,
844,176,2508,19,4,25081904,1904,25,6.703724975,65.8201907,1066.521584,1214189.903,0.185414895,0.01080504,0.050999165,0.007597685,-0.029069228,0.000746918,0.121458265,0.106706155,0.917526337,50,,,
845,177,2508,20,1,25082001,2001,25,10.70213348,192.6222165,557.8657112,2427298.596,0.210583256,0.018754431,0.063134983,0.011259434,-0.030607018,0.001056055,0.201859956,0.161112514,0.713548787,36,,,
846,178,2508,20,2,25082002,2002,25,8.243033336,100.7650385,792.2476219,2061487.746,0.203113694,0.016222571,0.062186104,0.010887052,-0.027540362,0.000953213,0.182897148,0.149445781,0.78318326,38,,,
847,179,2508,20,3,25082003,2003,25,9.656912348,187.8292073,692.3391659,2074650.374,0.210271722,0.015380709,0.066128611,0.009044731,-0.024444818,0.000711842,0.18843156,0.152925107,0.813578784,39,,,
848,180,2508,20,4,25082004,2004,25,11.75467724,257.6824043,600.2174067,2575933.716,0.236754755,0.019391895,0.091810219,0.011193431,-0.01835332,0.001344051,0.251012035,0.188004993,0.905382498,73,,,
849,181,2508,21,1,25082101,2101,25,9.985531426,162.7949058,599.8102564,2164851.369,0.176290245,0.021107613,0.028446037,0.01283436,-0.047141118,0.000936055,0.18464526,0.150551388,0.817114736,30,,,
850,182,2508,21,2,25082102,2102,25,12.87107804,289.9958802,339.3142602,3121559.71,0.192361123,0.024537913,0.036859953,0.01340951,-0.043783949,0.00093235,0.224033701,0.173842602,0.739633646,32,,,
851,183,2508,21,3,25082103,2103,25,12.1332002,258.2217664,489.8103574,2721626.571,0.209522468,0.024084075,0.059603354,0.013799265,-0.031680297,0.000835057,0.236307928,0.180466491,0.567410918,19,,,
852,184,2508,21,4,25082104,2104,25,10.97915983,201.886449,839.0886829,2186688.108,0.226624037,0.02411018,0.089688411,0.0159181,-0.020086996,0.001254478,0.238130401,0.181424313,0.690672791,31,,,
853,185,2508,22,1,25082201,2201,25,14.43131838,316.786913,505.6760777,3323386.72,0.235673083,0.02204218,0.08781626,0.012368299,-0.027988566,0.001547704,0.265399344,0.194962532,0.870377458,59,,,
854,186,2508,22,2,25082202,2202,25,13.08760123,234.0447445,684.2957871,3161365.338,0.226655315,0.022819728,0.082983504,0.013584189,-0.028842017,0.001292069,0.243133071,0.184019381,0.76127727,44,,,
855,187,2508,22,3,25082203,2203,25,11.98318156,218.5317542,831.5337325,2543074.633,0.197522004,0.019770059,0.0571892,0.011416873,-0.03442235,0.000910276,0.185139607,0.150862933,0.711424197,25,,,
856,188,2508,22,4,25082204,2204,25,14.84944355,339.0663377,509.6772578,3592963.544,0.21167701,0.025034979,0.063349015,0.014099703,-0.033299906,0.00141185,0.236854338,0.180754361,0.613421791,22,,,
857,189,2508,23,1,25082301,2301,25,11.7545074,164.4415801,796.7614018,2595440.419,0.216311203,0.016783574,0.076026563,0.009947337,-0.02926213,0.001158099,0.198708654,0.159223525,0.823986148,37,,,
858,190,2508,23,2,25082302,2302,25,10.15920901,128.163838,862.4294677,2544167.755,0.217907255,0.016863496,0.079717573,0.011053368,-0.024724135,0.001217415,0.199961709,0.159977024,0.878094127,52,,,
859,191,2508,23,3,25082303,2303,25,14.85199672,338.7866563,339.850405,3193463.605,0.249708789,0.021509276,0.097033364,0.011371318,-0.015449807,0.001090482,0.278856674,0.201095629,0.743156053,33,,,
860,192,2508,23,4,25082304,2304,25,12.2130116,251.6942846,488.0088093,2739627.501,0.21792775,0.020543703,0.06821266,0.011567081,-0.019619927,0.001383847,0.212327643,0.167244615,0.601312432,24,,,
